store_id,state_id,trxn_ts,ship_ts,amount,discount,payment_type,customer_id
9998,TX,2025-11-27T21:15:46.356214,2025-11-27T21:15:46.356214,97.26,0.2,DBT,2007312
9998,TX,2025-11-27T21:15:56.239507,2025-11-27T21:15:56.239507,95.79,0.2,CRD,7348169
9997,TX,2025-11-27T21:16:18.900221,2025-11-27T21:16:18.900221,97.66,0.1,CRD,6793233
9997,TX,2025-11-27T21:17:08.417049,2025-11-27T21:17:08.417049,100.64,0.1,DBT,6705767
9998,TX,2025-11-27T21:17:30.308123,2025-11-27T21:17:30.308123,99.94,0.1,CRD,3827224
9997,TX,2025-11-27T21:18:12.185929,2025-11-27T21:18:12.185929,98.66,0.3,DBT,3215268
9998,TX,2025-11-27T21:19:14.835681,2025-11-27T21:19:14.835681,101.08,0.2,DBT,2345866
9998,TX,2025-11-27T21:19:27.245357,2025-11-27T21:19:27.245357,94.16,0.1,CRD,3331551
9997,TX,2025-11-27T21:19:51.231962,2025-11-27T21:19:51.231962,96.69,0.1,DBT,8502302
9997,TX,2025-11-27T21:20:00.981603,2025-11-27T21:20:00.981603,104.31,0.2,CRD,2912078
9997,TX,2025-11-27T21:20:15.421029,2025-11-27T21:20:15.421029,108.14,0.1,CRD,9016823
9998,TX,2025-11-27T21:20:27.050859,2025-11-27T21:20:27.050859,88.6,0.1,DBT,3044428
9998,TX,2025-11-27T21:21:52.009759,2025-11-27T21:21:52.009759,102.65,0.1,DBT,8316507
9998,TX,2025-11-27T21:23:29.541719,2025-11-27T21:23:29.541719,100.81,0.2,CRD,6933495
9997,TX,2025-11-27T21:23:42.126059,2025-11-27T21:23:42.126059,100.08,0.1,CRD,1892630
9998,TX,2025-11-27T21:24:18.789383,2025-11-27T21:24:18.789383,101.66,0.2,DBT,3181153
9998,TX,2025-11-27T21:26:24.351488,2025-11-27T21:26:24.351488,105.07,0.1,DBT,9952586
9998,TX,2025-11-27T21:26:43.174439,2025-11-27T21:26:43.174439,96.72,0.1,CRD,7897152
9998,TX,2025-11-27T21:27:27.481096,2025-11-27T21:27:27.481096,99.14,0.1,DBT,3660521
9998,TX,2025-11-27T21:27:41.732198,2025-11-27T21:27:41.732198,98.96,0.2,CRD,9751250
9998,TX,2025-11-27T21:28:03.832115,2025-11-27T21:28:03.832115,102.94,0.1,DBT,6779179
9997,TX,2025-11-27T21:28:11.975836,2025-11-27T21:28:11.975836,107.07,0.2,CRD,6392419
9997,TX,2025-11-27T21:28:26.232279,2025-11-27T21:28:26.232279,102.0,0.2,CRD,3867343
9998,TX,2025-11-27T21:29:07.119389,2025-11-27T21:29:07.119389,105.33,0.2,CRD,6448124
9998,TX,2025-11-27T21:30:17.115576,2025-11-27T21:30:17.115576,95.93,0.2,CRD,7435919
9998,TX,2025-11-27T21:30:32.674317,2025-11-27T21:30:32.674317,95.45,0.3,CRD,1393786
9998,TX,2025-11-27T21:31:16.705070,2025-11-27T21:31:16.705070,99.17,0.1,DBT,4363937
9997,TX,2025-11-27T21:32:16.816773,2025-11-27T21:32:16.816773,105.72,0.2,CRD,7714615
9998,TX,2025-11-27T21:32:36.544723,2025-11-27T21:32:36.544723,90.54,0.2,CRD,2978291
9997,TX,2025-11-27T21:33:08.773214,2025-11-27T21:33:08.773214,92.81,0.1,CRD,2017930
9998,TX,2025-11-27T21:33:18.878594,2025-11-27T21:33:18.878594,105.0,0.3,CRD,6057147
9998,TX,2025-11-27T21:33:29.410611,2025-11-27T21:33:29.410611,98.61,0.2,DBT,3954407
9997,TX,2025-11-27T21:34:49.646466,2025-11-27T21:34:49.646466,104.22,0.2,DBT,4944340
9997,TX,2025-11-27T21:34:51.848958,2025-11-27T21:34:51.848958,95.4,0.2,CRD,3074437
9997,TX,2025-11-27T21:36:25.565478,2025-11-27T21:36:25.565478,99.06,0.1,CRD,6470918
9997,TX,2025-11-27T21:36:31.845450,2025-11-27T21:36:31.845450,99.06,0.1,DBT,4793939
9997,TX,2025-11-27T21:37:29.033489,2025-11-27T21:37:29.033489,97.66,0.2,CRD,9148764
9997,TX,2025-11-27T21:38:06.084801,2025-11-27T21:38:06.084801,103.57,0.2,DBT,7768689
9997,TX,2025-11-27T21:38:19.581426,2025-11-27T21:38:19.581426,105.86,0.2,DBT,6498896
9998,TX,2025-11-27T21:40:24.511378,2025-11-27T21:40:24.511378,96.06,0.2,CRD,8143447
9997,TX,2025-11-27T21:41:13.301803,2025-11-27T21:41:13.301803,96.94,0.1,CRD,4637379
9998,TX,2025-11-27T21:42:10.005909,2025-11-27T21:42:10.005909,103.6,0.2,CRD,1810735
9997,TX,2025-11-27T21:42:41.848853,2025-11-27T21:42:41.848853,107.35,0.1,CRD,4014571
9998,TX,2025-11-27T21:43:02.096748,2025-11-27T21:43:02.096748,100.05,0.1,CRD,1207820
9997,TX,2025-11-27T21:43:24.795233,2025-11-27T21:43:24.795233,112.16,0.1,CRD,9460788
9998,TX,2025-11-27T21:44:30.613196,2025-11-27T21:44:30.613196,95.18,0.1,CRD,4999265
9997,TX,2025-11-27T21:46:17.114853,2025-11-27T21:46:17.114853,96.49,0.1,CRD,7043102
9998,TX,2025-11-27T21:46:18.934269,2025-11-27T21:46:18.934269,94.97,0.1,DBT,9769625
9998,TX,2025-11-27T21:49:24.768982,2025-11-27T21:49:24.768982,111.4,0.2,CRD,4893944
9998,TX,2025-11-27T21:49:27.475375,2025-11-27T21:49:27.475375,99.85,0.2,CRD,2159516
9998,TX,2025-11-27T21:51:27.506705,2025-11-27T21:51:27.506705,99.69,0.2,DBT,7787997
9997,TX,2025-11-27T21:51:58.292375,2025-11-27T21:51:58.292375,101.07,0.1,RET,2802809
9997,TX,2025-11-27T21:53:13.594957,2025-11-27T21:53:13.594957,93.98,0.1,CRD,3409536
9998,TX,2025-11-27T21:53:17.816299,2025-11-27T21:53:17.816299,102.74,0.2,CRD,5675499
9998,TX,2025-11-27T21:54:04.604182,2025-11-27T21:54:04.604182,104.19,0.1,DBT,4130840
9998,TX,2025-11-27T21:54:17.345954,2025-11-27T21:54:17.345954,105.16,0.1,CRD,6202006
9997,TX,2025-11-27T21:55:11.252892,2025-11-27T21:55:11.252892,101.08,0.1,CRD,4496053
9997,TX,2025-11-27T21:55:12.411168,2025-11-27T21:55:12.411168,97.8,0.1,DBT,3844501
9997,TX,2025-11-27T21:55:32.266985,2025-11-27T21:55:32.266985,101.62,0.2,CRD,4299114
9998,TX,2025-11-27T21:55:50.619351,2025-11-27T21:55:50.619351,90.78,0.1,DBT,7922610
9997,TX,2025-11-27T21:56:25.448756,2025-11-27T21:56:25.448756,90.57,0.3,RET,1681111
9997,TX,2025-11-27T21:56:50.068511,2025-11-27T21:56:50.068511,102.36,0.3,CRD,1083062
9998,TX,2025-11-27T21:57:10.503888,2025-11-27T21:57:10.503888,98.83,0.3,DBT,6889728
9997,TX,2025-11-27T21:57:40.889656,2025-11-27T21:57:40.889656,95.11,0.2,DBT,2588131
9997,TX,2025-11-27T21:59:00.002628,2025-11-27T21:59:00.002628,97.32,0.2,DBT,4485029
9997,TX,2025-11-27T21:59:02.694317,2025-11-27T21:59:02.694317,95.21,0.2,DBT,2288317
9998,TX,2025-11-27T21:59:05.403952,2025-11-27T21:59:05.403952,105.56,0.2,DBT,3172982
9997,TX,2025-11-27T21:59:16.142233,2025-11-27T21:59:16.142233,102.59,0.2,CRD,4972415
9998,TX,2025-11-27T22:00:19.419277,2025-11-27T22:00:19.419277,97.93,0.2,CRD,8808440
9997,TX,2025-11-27T22:00:20.977155,2025-11-27T22:00:20.977155,89.66,0.2,DBT,2882551
9998,TX,2025-11-27T22:00:21.090755,2025-11-27T22:00:21.090755,98.7,0.1,CRD,3096046
9998,TX,2025-11-27T22:00:22.179571,2025-11-27T22:00:22.179571,105.83,0.1,DBT,4523363
9997,TX,2025-11-27T22:01:17.221428,2025-11-27T22:01:17.221428,94.7,0.1,DBT,6357330
9997,TX,2025-11-27T22:01:34.099069,2025-11-27T22:01:34.099069,107.61,0.2,CRD,1249460
9998,TX,2025-11-27T22:01:52.609845,2025-11-27T22:01:52.609845,101.87,0.2,CRD,5752470
9998,TX,2025-11-27T22:02:11.133122,2025-11-27T22:02:11.133122,97.51,0.1,DBT,8987182
9997,TX,2025-11-27T22:02:28.962026,2025-11-27T22:02:28.962026,104.18,0.2,CASH,6184594
9998,TX,2025-11-27T22:03:45.921982,2025-11-27T22:03:45.921982,101.84,0.1,DBT,7322797
9998,TX,2025-11-27T22:03:53.737942,2025-11-27T22:03:53.737942,96.79,0.2,CRD,1786440
9998,TX,2025-11-27T22:04:02.015915,2025-11-27T22:04:02.015915,92.91,0.2,DBT,8732662
9997,TX,2025-11-27T22:04:58.471695,2025-11-27T22:04:58.471695,99.83,0.3,DBT,3669670
9998,TX,2025-11-27T22:05:16.498162,2025-11-27T22:05:16.498162,98.93,0.2,CRD,7753966
9997,TX,2025-11-27T22:05:50.531900,2025-11-27T22:05:50.531900,97.74,0.1,DBT,7776582
9997,TX,2025-11-27T22:06:04.230408,2025-11-27T22:06:04.230408,94.92,0.2,CRD,5900986
9997,TX,2025-11-27T22:06:05.773200,2025-11-27T22:06:05.773200,98.2,0.1,CRD,9506416
9997,TX,2025-11-27T22:06:09.271631,2025-11-27T22:06:09.271631,102.42,0.2,DBT,6647654
9997,TX,2025-11-27T22:06:36.255505,2025-11-27T22:06:36.255505,96.83,0.2,DBT,5185788
9998,TX,2025-11-27T22:07:08.336907,2025-11-27T22:07:08.336907,96.23,0.1,DBT,6507185
9998,TX,2025-11-27T22:07:14.437098,2025-11-27T22:07:14.437098,105.36,0.1,CRD,2712081
9998,TX,2025-11-27T22:07:18.592668,2025-11-27T22:07:18.592668,99.33,0.1,DBT,6563348
9997,TX,2025-11-27T22:07:54.845701,2025-11-27T22:07:54.845701,100.01,0.2,CRD,5980691
9997,TX,2025-11-27T22:08:01.005812,2025-11-27T22:08:01.005812,107.04,0.1,DBT,5539891
9998,TX,2025-11-27T22:08:11.423586,2025-11-27T22:08:11.423586,97.06,0.1,DBT,6453231
9997,TX,2025-11-27T22:08:14.986712,2025-11-27T22:08:14.986712,98.4,0.2,DBT,4981736
9998,TX,2025-11-27T22:08:42.695379,2025-11-27T22:08:42.695379,104.37,0.2,DBT,5663676
9998,TX,2025-11-27T22:10:07.909026,2025-11-27T22:10:07.909026,99.48,0.2,DBT,9458510
9998,TX,2025-11-27T22:10:14.760702,2025-11-27T22:10:14.760702,98.53,0.1,CRD,1845159
9998,TX,2025-11-27T22:10:21.609665,2025-11-27T22:10:21.609665,96.57,0.2,CRD,9498637
9997,TX,2025-11-27T22:11:06.440633,2025-11-27T22:11:06.440633,103.88,0.2,DBT,8957316
9997,TX,2025-11-27T22:12:32.478454,2025-11-27T22:12:32.478454,93.91,0.1,CRD,2245659
9998,TX,2025-11-27T22:12:51.443110,2025-11-27T22:12:51.443110,97.65,0.2,CRD,9174665
9998,TX,2025-11-27T22:12:52.732385,2025-11-27T22:12:52.732385,100.94,0.1,DBT,7270619
9997,TX,2025-11-27T22:14:42.036406,2025-11-27T22:14:42.036406,103.67,0.1,CRD,6718255
9997,TX,2025-11-27T22:15:25.564420,2025-11-27T22:15:25.564420,96.03,0.2,CRD,2446782
9998,TX,2025-11-27T22:15:47.367705,2025-11-27T22:15:47.367705,105.16,0.2,CRD,4007167
9998,TX,2025-11-27T22:15:50.636951,2025-11-27T22:15:50.636951,101.17,0.2,CRD,9089395
9998,TX,2025-11-27T22:16:11.986886,2025-11-27T22:16:11.986886,91.83,0.2,CRD,6798930
9997,TX,2025-11-27T22:16:18.723369,2025-11-27T22:16:18.723369,92.94,0.1,DBT,7362862
9998,TX,2025-11-27T22:16:31.182520,2025-11-27T22:16:31.182520,106.62,0.2,DBT,5996107
9998,TX,2025-11-27T22:18:01.972038,2025-11-27T22:18:01.972038,93.65,0.1,DBT,4128057
9998,TX,2025-11-27T22:18:05.972888,2025-11-27T22:18:05.972888,105.27,0.1,RET,4382362
9997,TX,2025-11-27T22:18:30.812956,2025-11-27T22:18:30.812956,100.38,0.2,DBT,4258588
9997,TX,2025-11-27T22:19:02.383829,2025-11-27T22:19:02.383829,96.37,0.1,DBT,6322311
9997,TX,2025-11-27T22:19:20.928110,2025-11-27T22:19:20.928110,99.19,0.1,CRD,9755658
9998,TX,2025-11-27T22:19:29.812795,2025-11-27T22:19:29.812795,94.47,0.2,CRD,5661332
9997,TX,2025-11-27T22:19:43.132980,2025-11-27T22:19:43.132980,100.27,0.1,RET,9361990
9998,TX,2025-11-27T22:20:00.707996,2025-11-27T22:20:00.707996,100.33,0.1,CRD,4764820
9997,TX,2025-11-27T22:20:47.721963,2025-11-27T22:20:47.721963,97.63,0.2,CRD,5440090
9997,TX,2025-11-27T22:21:00.734025,2025-11-27T22:21:00.734025,102.29,0.1,CRD,3649044
9997,TX,2025-11-27T22:21:26.042987,2025-11-27T22:21:26.042987,97.84,0.2,RET,5754390
9998,TX,2025-11-27T22:22:02.458136,2025-11-27T22:22:02.458136,100.94,0.2,DBT,2983054
9997,TX,2025-11-27T22:22:15.927314,2025-11-27T22:22:15.927314,97.22,0.2,DBT,2302142
9998,TX,2025-11-27T22:22:23.557010,2025-11-27T22:22:23.557010,98.02,0.1,DBT,4253406
9998,TX,2025-11-27T22:24:25.907478,2025-11-27T22:24:25.907478,97.35,0.1,CRD,2581674
9998,TX,2025-11-27T22:24:37.623095,2025-11-27T22:24:37.623095,102.89,0.2,CRD,9051852
9998,TX,2025-11-27T22:24:49.023652,2025-11-27T22:24:49.023652,101.2,0.1,CRD,6443996
9997,TX,2025-11-27T22:24:51.836682,2025-11-27T22:24:51.836682,94.02,0.1,CRD,1354556
9997,TX,2025-11-27T22:24:52.103533,2025-11-27T22:24:52.103533,96.57,0.1,DBT,3996118
9998,TX,2025-11-27T22:24:59.850355,2025-11-27T22:24:59.850355,99.63,0.3,CRD,1157512
9998,TX,2025-11-27T22:25:55.149682,2025-11-27T22:25:55.149682,93.27,0.2,RET,1377540
9997,TX,2025-11-27T22:26:04.040702,2025-11-27T22:26:04.040702,98.68,0.2,DBT,7021592
9997,TX,2025-11-27T22:26:10.785062,2025-11-27T22:26:10.785062,103.29,0.2,CRD,8825898
9998,TX,2025-11-27T22:28:01.532269,2025-11-27T22:28:01.532269,106.65,0.2,CRD,7815640
9997,TX,2025-11-27T22:28:54.816617,2025-11-27T22:28:54.816617,100.28,0.2,CRD,8705316
9998,TX,2025-11-27T22:29:01.939355,2025-11-27T22:29:01.939355,94.43,0.3,DBT,5403354
9997,TX,2025-11-27T22:29:24.395406,2025-11-27T22:29:24.395406,94.93,0.1,DBT,8074325
9997,TX,2025-11-27T22:29:40.686408,2025-11-27T22:29:40.686408,97.41,0.2,CRD,2305394
9997,TX,2025-11-27T22:30:40.483841,2025-11-27T22:30:40.483841,107.69,0.2,CRD,2744312
9998,TX,2025-11-27T22:31:05.404075,2025-11-27T22:31:05.404075,96.92,0.1,DBT,3699269
9997,TX,2025-11-27T22:33:54.617060,2025-11-27T22:33:54.617060,99.01,0.2,DBT,4885079
9997,TX,2025-11-27T22:33:57.419942,2025-11-27T22:33:57.419942,102.15,0.1,CRD,6485830
9998,TX,2025-11-27T22:35:05.407784,2025-11-27T22:35:05.407784,95.01,0.1,DBT,2984382
9998,TX,2025-11-27T22:35:06.599805,2025-11-27T22:35:06.599805,101.17,0.1,DBT,6389378
9998,TX,2025-11-27T22:36:05.125203,2025-11-27T22:36:05.125203,99.54,0.1,DBT,2870810
9997,TX,2025-11-27T22:36:24.764075,2025-11-27T22:36:24.764075,102.02,0.2,CRD,2052267
9997,TX,2025-11-27T22:37:11.561906,2025-11-27T22:37:11.561906,98.81,0.1,CRD,8187886
9997,TX,2025-11-27T22:37:23.259431,2025-11-27T22:37:23.259431,107.18,0.1,DBT,7111600
9998,TX,2025-11-27T22:37:57.240895,2025-11-27T22:37:57.240895,101.03,0.1,DBT,9332008
9998,TX,2025-11-27T22:39:20.475077,2025-11-27T22:39:20.475077,101.14,0.1,CRD,1932688
9997,TX,2025-11-27T22:39:22.800500,2025-11-27T22:39:22.800500,105.52,0.1,DBT,5252065
9998,TX,2025-11-27T22:39:37.591018,2025-11-27T22:39:37.591018,111.2,0.1,DBT,3230098
9998,TX,2025-11-27T22:42:47.360967,2025-11-27T22:42:47.360967,97.76,0.2,CASH,3114738
9997,TX,2025-11-27T22:42:58.110360,2025-11-27T22:42:58.110360,106.26,0.2,DBT,2905544
9998,TX,2025-11-27T22:43:43.340697,2025-11-27T22:43:43.340697,97.74,0.1,CRD,5103423
9998,TX,2025-11-27T22:44:19.541204,2025-11-27T22:44:19.541204,104.79,0.2,CRD,2529505
9998,TX,2025-11-27T22:44:35.805009,2025-11-27T22:44:35.805009,103.35,0.1,DBT,2370582
9998,TX,2025-11-27T22:44:43.869004,2025-11-27T22:44:43.869004,92.73,0.1,CRD,3471647
9998,TX,2025-11-27T22:46:13.969372,2025-11-27T22:46:13.969372,105.83,0.1,DBT,2866115
9997,TX,2025-11-27T22:46:15.881669,2025-11-27T22:46:15.881669,107.39,0.1,RET,9180763
9998,TX,2025-11-27T22:47:15.963472,2025-11-27T22:47:15.963472,102.34,0.2,CRD,5636915
9998,TX,2025-11-27T22:47:42.016997,2025-11-27T22:47:42.016997,102.35,0.1,DBT,2033335
9998,TX,2025-11-27T22:47:48.273694,2025-11-27T22:47:48.273694,93.38,0.2,CRD,9049865
9997,TX,2025-11-27T22:48:37.192097,2025-11-27T22:48:37.192097,105.53,0.3,DBT,9830837
9998,TX,2025-11-27T22:50:37.796776,2025-11-27T22:50:37.796776,98.67,0.1,CRD,6146395
9997,TX,2025-11-27T22:51:54.416788,2025-11-27T22:51:54.416788,97.58,0.2,CRD,1168223
9998,TX,2025-11-27T22:51:56.367247,2025-11-27T22:51:56.367247,104.88,0.3,CRD,1788430
9997,TX,2025-11-27T22:52:01.585290,2025-11-27T22:52:01.585290,102.63,0.2,CRD,8785870
9998,TX,2025-11-27T22:52:34.282984,2025-11-27T22:52:34.282984,101.61,0.1,CRD,5192624
9997,TX,2025-11-27T22:53:43.488525,2025-11-27T22:53:43.488525,94.45,0.2,CRD,1338243
9997,TX,2025-11-27T22:53:53.623991,2025-11-27T22:53:53.623991,101.77,0.1,DBT,2116914
9998,TX,2025-11-27T22:54:17.788507,2025-11-27T22:54:17.788507,100.23,0.2,CRD,2941202
9997,TX,2025-11-27T22:54:25.246889,2025-11-27T22:54:25.246889,102.76,0.2,DBT,4387285
9997,TX,2025-11-27T22:54:37.355636,2025-11-27T22:54:37.355636,94.45,0.2,CRD,6941424
9998,TX,2025-11-27T22:55:28.608311,2025-11-27T22:55:28.608311,97.27,0.2,CRD,6053387
9997,TX,2025-11-27T22:55:33.395892,2025-11-27T22:55:33.395892,94.19,0.1,DBT,6872224
9997,TX,2025-11-27T22:55:37.436779,2025-11-27T22:55:37.436779,94.15,0.1,DBT,9262390
9998,TX,2025-11-27T22:55:48.224596,2025-11-27T22:55:48.224596,102.34,0.2,CRD,4898648
9997,TX,2025-11-27T22:56:24.667203,2025-11-27T22:56:24.667203,98.88,0.2,CRD,9474584
9998,TX,2025-11-27T22:56:33.003368,2025-11-27T22:56:33.003368,101.39,0.2,CRD,2578886
9998,TX,2025-11-27T22:56:37.813493,2025-11-27T22:56:37.813493,98.56,0.2,CRD,4071581
9998,TX,2025-11-27T22:56:50.358711,2025-11-27T22:56:50.358711,99.56,0.1,DBT,9079697
9998,TX,2025-11-27T22:57:10.440437,2025-11-27T22:57:10.440437,89.04,0.1,CRD,6084341
9998,TX,2025-11-27T22:57:14.616919,2025-11-27T22:57:14.616919,97.66,0.1,RET,4659202
9998,TX,2025-11-27T22:57:57.920582,2025-11-27T22:57:57.920582,100.54,0.3,CRD,3184477
9997,TX,2025-11-27T22:58:26.843942,2025-11-27T22:58:26.843942,97.66,0.1,DBT,4863578
9998,TX,2025-11-27T22:59:14.938970,2025-11-27T22:59:14.938970,92.1,0.1,CRD,5127081
9997,TX,2025-11-27T22:59:20.311219,2025-11-27T22:59:20.311219,98.98,0.1,CRD,3101178
9998,TX,2025-11-27T22:59:47.791983,2025-11-27T22:59:47.791983,93.38,0.2,DBT,9359060
9998,TX,2025-11-27T22:59:59.477017,2025-11-27T22:59:59.477017,95.26,0.2,DBT,4213620
9997,TX,2025-11-27T23:00:46.381603,2025-11-27T23:00:46.381603,103.52,0.3,CRD,9306149
9997,TX,2025-11-27T23:01:12.461332,2025-11-27T23:01:12.461332,97.18,0.1,CRD,8232027
9997,TX,2025-11-27T23:01:31.118711,2025-11-27T23:01:31.118711,96.79,0.1,DBT,6798183
9997,TX,2025-11-27T23:02:59.275482,2025-11-27T23:02:59.275482,93.26,0.2,DBT,5691081
9997,TX,2025-11-27T23:03:10.152089,2025-11-27T23:03:10.152089,100.68,0.2,CRD,7671123
9998,TX,2025-11-27T23:04:16.687420,2025-11-27T23:04:16.687420,93.95,0.1,CRD,6888817
9998,TX,2025-11-27T23:04:24.286616,2025-11-27T23:04:24.286616,101.46,0.1,DBT,9095661
9997,TX,2025-11-27T23:05:02.673121,2025-11-27T23:05:02.673121,103.21,0.3,CRD,6580948
9997,TX,2025-11-27T23:06:10.389196,2025-11-27T23:06:10.389196,103.53,0.2,DBT,1535528
9997,TX,2025-11-27T23:06:22.699240,2025-11-27T23:06:22.699240,98.53,0.1,DBT,3502210
9998,TX,2025-11-27T23:06:40.289162,2025-11-27T23:06:40.289162,101.2,0.1,CRD,6986963
9998,TX,2025-11-27T23:07:29.579865,2025-11-27T23:07:29.579865,98.82,0.1,DBT,8574762
9997,TX,2025-11-27T23:09:52.459516,2025-11-27T23:09:52.459516,108.02,0.1,CRD,2460888
9997,TX,2025-11-27T23:10:07.101394,2025-11-27T23:10:07.101394,97.69,0.2,RET,3651979
9997,TX,2025-11-27T23:10:22.277362,2025-11-27T23:10:22.277362,98.07,0.1,CRD,7941607
9998,TX,2025-11-27T23:10:27.009174,2025-11-27T23:10:27.009174,94.31,0.3,RET,3509498
9998,TX,2025-11-27T23:10:35.576024,2025-11-27T23:10:35.576024,96.51,0.1,DBT,5618021
9998,TX,2025-11-27T23:11:20.154035,2025-11-27T23:11:20.154035,99.28,0.1,DBT,2153761
9998,TX,2025-11-27T23:11:30.185598,2025-11-27T23:11:30.185598,99.85,0.3,CRD,5290947
9998,TX,2025-11-27T23:12:54.205348,2025-11-27T23:12:54.205348,100.79,0.2,DBT,7216954
9998,TX,2025-11-27T23:14:09.321081,2025-11-27T23:14:09.321081,104.07,0.3,CRD,1576710
9997,TX,2025-11-27T23:14:23.747006,2025-11-27T23:14:23.747006,106.44,0.3,RET,9575453
9997,TX,2025-11-27T23:15:08.477329,2025-11-27T23:15:08.477329,101.83,0.2,CRD,2584514
9998,TX,2025-11-27T23:15:22.665855,2025-11-27T23:15:22.665855,100.52,0.2,CRD,1536697
9998,TX,2025-11-27T23:15:30.241453,2025-11-27T23:15:30.241453,103.9,0.1,DBT,4403835
9998,TX,2025-11-27T23:16:21.504359,2025-11-27T23:16:21.504359,89.86,0.2,DBT,7088682
9998,TX,2025-11-27T23:17:07.799569,2025-11-27T23:17:07.799569,105.29,0.1,CRD,4782505
9997,TX,2025-11-27T23:17:10.207899,2025-11-27T23:17:10.207899,96.68,0.2,CRD,2872210
9998,TX,2025-11-27T23:18:03.611259,2025-11-27T23:18:03.611259,102.1,0.2,CRD,3756255
9997,TX,2025-11-27T23:18:36.443685,2025-11-27T23:18:36.443685,97.48,0.1,CRD,1886253
9998,TX,2025-11-27T23:18:37.697566,2025-11-27T23:18:37.697566,103.23,0.1,DBT,7755366
9998,TX,2025-11-27T23:18:54.405649,2025-11-27T23:18:54.405649,106.09,0.2,CRD,9976330
9998,TX,2025-11-27T23:18:57.604887,2025-11-27T23:18:57.604887,99.36,0.1,DBT,3585677
9998,TX,2025-11-27T23:20:06.575885,2025-11-27T23:20:06.575885,97.88,0.2,CRD,5895278
9997,TX,2025-11-27T23:20:09.842971,2025-11-27T23:20:09.842971,105.77,0.1,CRD,2620965
9997,TX,2025-11-27T23:20:15.532297,2025-11-27T23:20:15.532297,94.02,0.1,RET,7388924
9998,TX,2025-11-27T23:21:20.909076,2025-11-27T23:21:20.909076,96.28,0.1,DBT,5161444
9997,TX,2025-11-27T23:23:44.416222,2025-11-27T23:23:44.416222,110.48,0.1,CRD,3129132
9997,TX,2025-11-27T23:23:51.761370,2025-11-27T23:23:51.761370,103.46,0.2,CRD,9097372
9997,TX,2025-11-27T23:25:47.459377,2025-11-27T23:25:47.459377,91.55,0.1,CRD,9423650
9997,TX,2025-11-27T23:26:02.015292,2025-11-27T23:26:02.015292,100.58,0.1,CRD,6604896
9998,TX,2025-11-27T23:26:03.290211,2025-11-27T23:26:03.290211,102.15,0.2,CASH,7110902
9998,TX,2025-11-27T23:27:10.465589,2025-11-27T23:27:10.465589,99.06,0.1,DBT,1507838
9998,TX,2025-11-27T23:27:27.994254,2025-11-27T23:27:27.994254,102.43,0.1,DBT,3691887
9998,TX,2025-11-27T23:27:30.969146,2025-11-27T23:27:30.969146,93.43,0.2,CRD,5285827
9998,TX,2025-11-27T23:28:04.378865,2025-11-27T23:28:04.378865,90.35,0.1,CRD,7671078
9998,TX,2025-11-27T23:28:59.014083,2025-11-27T23:28:59.014083,104.67,0.1,DBT,8759599
9998,TX,2025-11-27T23:29:05.544204,2025-11-27T23:29:05.544204,101.25,0.1,CRD,7035716
9998,TX,2025-11-27T23:29:15.532834,2025-11-27T23:29:15.532834,102.24,0.2,CRD,2964373
9997,TX,2025-11-27T23:29:29.627853,2025-11-27T23:29:29.627853,100.7,0.2,DBT,9689991
9998,TX,2025-11-27T23:29:57.359274,2025-11-27T23:29:57.359274,102.77,0.1,CRD,8155740
9997,TX,2025-11-27T23:31:40.939865,2025-11-27T23:31:40.939865,108.12,0.2,DBT,1613413
9998,TX,2025-11-27T23:31:58.006013,2025-11-27T23:31:58.006013,94.4,0.2,CRD,2167477
9997,TX,2025-11-27T23:32:04.054557,2025-11-27T23:32:04.054557,107.99,0.2,DBT,1830523
9997,TX,2025-11-27T23:32:17.637480,2025-11-27T23:32:17.637480,102.59,0.1,DBT,7188081
9998,TX,2025-11-27T23:32:21.283053,2025-11-27T23:32:21.283053,89.89,0.2,DBT,8977571
9997,TX,2025-11-27T23:32:43.020526,2025-11-27T23:32:43.020526,100.18,0.3,CRD,6847081
9997,TX,2025-11-27T23:33:00.343957,2025-11-27T23:33:00.343957,93.01,0.2,CRD,1827218
9998,TX,2025-11-27T23:33:21.959555,2025-11-27T23:33:21.959555,99.63,0.1,CRD,6116848
9998,TX,2025-11-27T23:33:22.624612,2025-11-27T23:33:22.624612,101.5,0.1,CRD,4217655
9998,TX,2025-11-27T23:33:38.325801,2025-11-27T23:33:38.325801,101.04,0.2,CRD,4375763
9998,TX,2025-11-27T23:34:54.478725,2025-11-27T23:34:54.478725,103.08,0.2,CRD,2620296
9998,TX,2025-11-27T23:35:03.626008,2025-11-27T23:35:03.626008,98.45,0.1,DBT,4017071
9997,TX,2025-11-27T23:36:28.839871,2025-11-27T23:36:28.839871,96.86,0.2,DBT,2319359
9998,TX,2025-11-27T23:37:38.913153,2025-11-27T23:37:38.913153,97.66,0.2,CRD,4674887
9998,TX,2025-11-27T23:37:45.694852,2025-11-27T23:37:45.694852,103.54,0.2,CRD,8231711
9997,TX,2025-11-27T23:38:15.108289,2025-11-27T23:38:15.108289,106.55,0.2,CRD,8405284
9998,TX,2025-11-27T23:38:36.997988,2025-11-27T23:38:36.997988,95.29,0.3,CRD,3551367
9997,TX,2025-11-27T23:38:38.278347,2025-11-27T23:38:38.278347,106.19,0.2,RET,5762857
